question_id,family,domain,language,source_citation,source_snapshot_date,licence,question_text,option_0,option_1,option_2,option_3,option_4,option_5,option_6,option_7,option_8,option_9,gold_answer,language_variant_of,tool_required
A-KNOW-36-de,A,knowledge,de,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,Wie sind Wale an ihr Leben in kalten Gewässern angepasst?,Sie erzeugen Wärme durch schnelle Bewegung und haben eine Schicht reflektierender Schuppen,"Sie nutzen ein Bio-Frostschutzmittel in ihrem Blut, um die Bildung von Eiskristallen zu verhindern",Sie haben Flossen zum Schwimmen und sondern eine spezielle frostschützende Substanz ab,Sie haben Kiemen und einen stromlinienförmigen Körper,"Sie haben ein temperaturregulierendes System und eine enorme Menge an subkutanem Fett, das eine isolierende Funktion erfüllt","Sie haben spezialisierte Lungen, die einströmendes kaltes Wasser erwärmen","Sie wandern während der kälteren Jahreszeiten in wärmere Gewässer, um ihre Körpertemperatur zu erhalten",Sie haben Fell und halten Winterschlaf,,,E,A-KNOW-36-en,no
A-KNOW-36-sw,A,knowledge,sw,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"Je, nyangumi wamewezaje kuendana na maisha yao katika maji baridi?",Wanazalisha joto kupitia harakati za haraka na wana tabaka la magamba yanayoakisi mwanga,Wanatumia dutu ya kuzuia kuganda kwenye damu yao ili kuzuia uundaji wa fuwele za barafu,Wana mapezi ya kuogelea na hutoa dutu maalum ya kuzuia kuganda kwa baridi,Wana mavua na miili yenye umbo la mkondo wa maji,Wana mfumo wa kudhibiti joto na kiasi kikubwa cha mafuta chini ya ngozi kinachofanya kazi ya kuhami,Wana mapafu maalum yanayopasha joto maji baridi yanayoingia,Wanahama kwenda kwenye maji ya joto wakati wa misimu ya baridi ili kudumisha joto la mwili,Wana manyoya na huingia katika hali ya usingizi wa majira ya baridi,,,E,A-KNOW-36-en,no
A-KNOW-36-bn,A,knowledge,bn,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,ঠাণ্ডা জলে বসবাসের জন্য তিমিরা কীভাবে অভিযোজিত?,তারা দ্রুত চলাচলের মাধ্যমে তাপ উৎপন্ন করে এবং প্রতিফলনশীল আঁশের স্তর রয়েছে,তারা রক্তে জৈব-অ্যান্টিফ্রিজ ব্যবহার করে বরফ কেলাস গঠন প্রতিরোধ করে,তাদের সাঁতার কাটার জন্য পাখনা আছে এবং একটি বিশেষ বরফ-প্রতিরোধী পদার্থ নিঃসরণ করে,তাদের ফুলকা এবং সুষম দেহ আছে,তাদের একটি তাপমাত্রা নিয়ন্ত্রণ ব্যবস্থা এবং প্রচুর পরিমাণে ত্বকের নীচের চর্বি আছে যা তাপ অন্তরক হিসেবে কাজ করে,তাদের বিশেষ ফুসফুস আছে যা ঠাণ্ডা জলকে উষ্ণ করে,তারা শরীরের তাপমাত্রা বজায় রাখার জন্য ঠাণ্ডা মৌসুমে উষ্ণ জলে স্থানান্তরিত হয়,তাদের লোম আছে এবং শীতকালে শীতনিদ্রায় যায়,,,E,A-KNOW-36-en,no
A-KNOW-37-en,A,knowledge,en,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"In a certain species of flies, the male presents the female with a silken balloon before mating. Explain the evolutionary derivation of this behavior.",The silken balloon is a territorial marker to ward off competing males.,"The presentation of a silken balloon to the female fly before mating is the result of the evolution of a behavior pattern, which evolved as a way to distract the female and prevent the male from being eaten during mating.",The silken balloon is used to display the male's fitness by demonstrating his ability to gather resources.,The silken balloon contains pheromones to increase the female's receptivity to mating.,The silken balloon is a gift to the female.,The silken balloon is used by the male fly to trap the female.,The silken balloon is a way for the male fly to showcase his weaving skills.,The silken balloon acts as a decoy to confuse predators while the flies mate.,The silken balloon serves as a physical barrier to protect the male from predators during mating.,The silken balloon is a mechanism for the male to control the timing of mating by releasing the female when she is most fertile.,B,,no
A-KNOW-37-de,A,knowledge,de,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,Bei einer bestimmten Fliegenart überreicht das Männchen dem Weibchen vor der Paarung einen seidenen Ballon. Erklären Sie die evolutionäre Herleitung dieses Verhaltens.,"Der seidene Ballon ist eine territoriale Markierung, um konkurrierende Männchen abzuwehren.","Die Überreichung eines seidenen Ballons an das Weibchen vor der Paarung ist das Ergebnis der Evolution eines Verhaltensmusters, das sich als Möglichkeit entwickelt hat, das Weibchen abzulenken und zu verhindern, dass das Männchen während der Paarung gefressen wird.","Der seidene Ballon wird verwendet, um die Fitness des Männchens durch den Nachweis seiner Fähigkeit zur Ressourcenbeschaffung zu demonstrieren.","Der seidene Ballon enthält Pheromone, um die Paarungsbereitschaft des Weibchens zu erhöhen.",Der seidene Ballon ist ein Geschenk an das Weibchen,"Der seidene Ballon wird vom Männchen benutzt, um das Weibchen einzufangen","Der seidene Ballon ist eine Möglichkeit für das Männchen, seine Webfähigkeiten zu präsentieren","Der seidene Ballon dient als Köder, um Raubtiere während der Paarung der Fliegen zu verwirren.","Der seidene Ballon dient als physische Barriere, um das Männchen während der Paarung vor Raubtieren zu schützen.","Der seidene Ballon ist ein Mechanismus für das Männchen, um den Zeitpunkt der Paarung zu kontrollieren, indem es das Weibchen freilässt, wenn es am fruchtbarsten ist.",B,A-KNOW-37-en,no
A-KNOW-37-sw,A,knowledge,sw,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"Kwa spishi fulani za nzi, dume humpa jike puto la hariri kabla ya kujamiana. Eleza asili ya tabia hii kwa mtazamo wa mabadiliko ya kimaumbile.",Puto la hariri ni ishara ya eneo la kumiliki ili kufukuza madume washindani.,"Kuwasilisha puto la hariri kwa nzi jike kabla ya kujamiana ni matokeo ya mabadiliko ya tabia, ambayo yalibadilika kama njia ya kumpumbaza jike na kumzuia dume kuliwa wakati wa kujamiana.",Puto la hariri linatumiwa kuonyesha ustawi wa dume kwa kuonyesha uwezo wake wa kukusanya rasilimali.,Puto la hariri lina feromoni za kuongeza utayari wa nzi jike kujamiana.,Puto la hariri ni zawadi kwa jike.,Puto la hariri linatumiwa na nzi dume kumtega nzi jike.,Puto la hariri ni njia ya nzi dume kuonyesha uwezo wake wa kufuma puto.,Puto la hariri hufanya kama chambo cha kuwachanganya wanyama wanaowinda wakati nzi wanapojamiana.,Puto la hariri hutumika kama kinga ya kimwili kumlinda dume dhidi ya wanyama wanaowinda wakati wa kujamiana.,Puto la hariri ni njia ya dume kudhibiti muda wa kujamiana kwa kumwachilia jike wakati anapokuwa na rutuba zaidi.,B,A-KNOW-37-en,no
A-KNOW-37-bn,A,knowledge,bn,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"মাছির একটি নির্দিষ্ট প্রজাতিতে, মিলনের আগে পুরুষ মাছি মহিলা মাছিকে একটি রেশমি বেলুন উপহার দেয়। এই আচরণের বিবর্তনীয় উৎপত্তি ব্যাখ্যা করুন।",রেশমি বেলুনটি প্রতিদ্বন্দ্বী পুরুষদের দূরে রাখার জন্য একটি আঞ্চলিক চিহ্ন।,"মিলনের আগে মহিলা মাছিকে রেশমি বেলুন উপহার দেওয়া একটি আচরণ বিন্যাসের বিবর্তনের ফলাফল, যা মহিলাকে বিভ্রান্ত করার এবং মিলনের সময় পুরুষকে খাওয়া থেকে রক্ষা করার উপায় হিসেবে বিবর্তিত হয়েছে।",রেশমি বেলুনটি সম্পদ সংগ্রহের ক্ষমতা প্রদর্শনের মাধ্যমে পুরুষের যোগ্যতা প্রদর্শন করতে ব্যবহৃত হয়।,রেশমি বেলুনে ফেরোমোন থাকে যা মিলনের জন্য মহিলার গ্রহণযোগ্যতা বাড়ায়।,রেশমি বেলুনটি মহিলার জন্য একটি উপহার।,রেশমি বেলুনটি মহিলাকে ফাঁদে ফেলার জন্য পুরুষ মাছি দ্বারা ব্যবহৃত হয়।,রেশমি বেলুনটি পুরুষ মাছির বোনার দক্ষতা প্রদর্শনের একটি উপায়।,মাছিরা মিলন করার সময় শিকারীদের বিভ্রান্ত করার জন্য রেশমি বেলুনটি একটি ফাঁদ হিসেবে কাজ করে।,রেশমি বেলুনটি মিলনের সময় শিকারী থেকে পুরুষকে রক্ষা করার জন্য একটি শারীরিক বাধা হিসেবে কাজ করে।,রেশমি বেলুনটি মহিলা যখন সবচেয়ে উর্বর থাকে তখন তাকে মুক্ত করে মিলনের সময় নিয়ন্ত্রণের জন্য পুরুষের একটি কৌশল।,B,A-KNOW-37-en,no
A-KNOW-38-en,A,knowledge,en,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"A rooster with gray feathers and a hen with the same phenotype produce 17 gray, 7 black, and 8 white chicks. What is the simplest explanation for the inheritance of these colors in chickens?",The trait for gray is epistatic over the trait for black.,The traits for gray and white color demonstrate incomplete dominance.,The trait for black is epistatic over the trait for white.,The traits for black and white color demonstrate codominance.,The trait for white is epistatic over the trait for gray.,The traits for black and white color demonstrate incomplete dominance.,"The traits for black, gray and white colors demonstrate complete dominance.",The traits for gray and black color demonstrate codominance.,The trait for gray is epistatic over the trait for white.,The trait for black is epistatic over the trait for gray.,F,,no
A-KNOW-38-de,A,knowledge,de,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"Ein Hahn mit grauen Federn und eine Henne mit demselben Phänotyp bringen 17 graue, 7 schwarze und 8 weiße Küken hervor. Was ist die einfachste Erklärung für die Vererbung dieser Farben bei Hühnern?",Das Merkmal für Grau ist epistatisch über dem Merkmal für Schwarz.,Die Merkmale für graue und weiße Farbe zeigen unvollständige Dominanz.,Das Merkmal für Schwarz ist epistatisch über dem Merkmal für Weiß.,Die Merkmale für schwarze und weiße Farbe zeigen Kodominanz.,Das Merkmal für Weiß ist epistatisch über dem Merkmal für Grau.,Die Merkmale für schwarze und weiße Farbe zeigen unvollständige Dominanz.,"Die Merkmale für schwarze, graue und weiße Farben zeigen vollständige Dominanz.",Die Merkmale für graue und schwarze Farbe zeigen Kodominanz.,Das Merkmal für Grau ist epistatisch über dem Merkmal für Weiß.,Das Merkmal für Schwarz ist epistatisch über dem Merkmal für Grau.,F,A-KNOW-38-en,no
A-KNOW-38-sw,A,knowledge,sw,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"Jogoo mwenye manyoya ya kijivu na kuku mwenye sifa sawa ya kijivu wanazalisha vifaranga 17 vya kijivu, 7 vyeusi, na 8 vyeupe. Maelezo rahisi zaidi ya urithi wa rangi hizi kwa kuku ni yapi?",Sifa ya kijivu ni epistatiki juu ya sifa ya nyeusi.,Sifa za rangi ya kijivu na nyeupe zinaonyesha utawala usio kamili.,Sifa ya nyeusi ni epistatiki juu ya sifa ya nyeupe.,Sifa za rangi nyeusi na nyeupe zinaonyesha utawala wa pamoja.,Sifa ya nyeupe ni epistatiki juu ya sifa ya kijivu.,Sifa za rangi nyeusi na nyeupe zinaonyesha utawala usio kamili.,"Sifa za rangi nyeusi, kijivu na nyeupe zinaonyesha utawala kamili.",Sifa za rangi kijivu na nyeusi zinaonyesha utawala wa pamoja.,Sifa ya kijivu ni epistatiki juu ya sifa ya nyeupe.,Sifa ya nyeusi ni epistatiki juu ya sifa ya kijivu.,F,A-KNOW-38-en,no
A-KNOW-38-bn,A,knowledge,bn,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"ধূসর পালকযুক্ত একটি মোরগ এবং একই ফেনোটাইপের একটি মুরগি ১৭টি ধূসর, ৭টি কালো এবং ৮টি সাদা বাচ্চা উৎপন্ন করে। মুরগিতে এই রঙগুলির বংশগতির সবচেয়ে সরল ব্যাখ্যা কী?",ধূসর বৈশিষ্ট্যটি কালো বৈশিষ্ট্যের উপর এপিস্ট্যাটিক,ধূসর এবং সাদা রঙের বৈশিষ্ট্যগুলি অসম্পূর্ণ প্রভাবিতা প্রদর্শন করে,কালো বৈশিষ্ট্যটি সাদা বৈশিষ্ট্যের উপর এপিস্ট্যাটিক,কালো এবং সাদা রঙের বৈশিষ্ট্যগুলি সহপ্রভাবিতা প্রদর্শন করে,সাদা বৈশিষ্ট্যটি ধূসর বৈশিষ্ট্যের উপর এপিস্ট্যাটিক,কালো এবং সাদা রঙের বৈশিষ্ট্যগুলি অসম্পূর্ণ প্রভাবিতা প্রদর্শন করে,"কালো, ধূসর এবং সাদা রঙের বৈশিষ্ট্যগুলি সম্পূর্ণ প্রভাবিতা প্রদর্শন করে",ধূসর এবং কালো রঙের বৈশিষ্ট্যগুলি সহপ্রভাবিতা প্রদর্শন করে,ধূসর বৈশিষ্ট্যটি সাদা বৈশিষ্ট্যের উপর এপিস্ট্যাটিক,কালো বৈশিষ্ট্যটি ধূসর বৈশিষ্ট্যের উপর এপিস্ট্যাটিক,F,A-KNOW-38-en,no
